user_id,date,category,amount
5e463638,2023-09-17,Restaurants,31.37
5e463638,2023-09-17,Rent,60.19
5e463638,2023-09-17,Market,35.97
5e463638,2023-09-18,Education,6.5
5e463638,2023-09-19,Restaurants,15.78
5e463638,2023-09-19,Market,25.17
5e463638,2023-09-19,Transport,21.37
5e463638,2023-09-20,Restaurants,27.25
5e463638,2023-09-21,Education,29.37
5e463638,2023-09-22,Transport,19.17
5e463638,2023-09-22,Rent,29.21
5e463638,2023-09-22,Shopping,11.32
5e463638,2023-09-23,Rent,42.23
5e463638,2023-09-25,Rent,25.72
5e463638,2023-09-25,Shopping,25.04
5e463638,2023-09-26,Entertainment,14.37
5e463638,2023-09-26,Restaurants,22.62
5e463638,2023-09-26,Rent,44.17
5e463638,2023-09-27,Rent,38.53
5e463638,2023-09-27,Transport,20.36
5e463638,2023-09-28,Rent,13.33
5e463638,2023-09-28,Restaurants,36.27
5e463638,2023-09-29,Transport,13.27
5e463638,2023-09-29,Restaurants,28.74
5e463638,2023-10-01,Shopping,26.18
5e463638,2023-10-01,Market,30.37
5e463638,2023-10-01,Entertainment,32.82
5e463638,2023-10-02,Education,11.95
5e463638,2023-10-02,Market,28.32
5e463638,2023-10-03,Market,12.39
5e463638,2023-10-03,Rent,47.86
5e463638,2023-10-04,Education,20.99
5e463638,2023-10-05,Transport,12.73
5e463638,2023-10-06,Restaurants,22.3
5e463638,2023-10-07,Market,24.09
5e463638,2023-10-07,Entertainment,12.51
5e463638,2023-10-07,Shopping,10.05
5e463638,2023-10-07,Rent,17.48
5e463638,2023-10-08,Rent,12.2
5e463638,2023-10-08,Rent,12.51
5e463638,2023-10-09,Restaurants,51.83
5e463638,2023-10-10,Restaurants,13.67
5e463638,2023-10-10,Education,7.1
5e463638,2023-10-10,Shopping,8.39
5e463638,2023-10-11,Rent,14.22
5e463638,2023-10-13,Shopping,39.59
5e463638,2023-10-14,Shopping,24.06
5e463638,2023-10-14,Rent,43.04
5e463638,2023-10-14,Shopping,20.53
5e463638,2023-10-15,Restaurants,24.18
5e463638,2023-10-15,Restaurants,28.95
5e463638,2023-10-16,Shopping,28.12
5e463638,2023-10-16,Entertainment,3.77
5e463638,2023-10-16,Shopping,24.14
5e463638,2023-10-17,Education,15.84
5e463638,2023-10-18,Transport,22.88
5e463638,2023-10-19,Market,19.8
5e463638,2023-10-19,Restaurants,27.44
5e463638,2023-10-20,Shopping,15.17
5e463638,2023-10-21,Education,16.05
5e463638,2023-10-21,Rent,35.37
5e463638,2023-10-26,Education,23.05
5e463638,2023-10-26,Restaurants,52.09
5e463638,2023-10-26,Education,8.58
5e463638,2023-10-27,Entertainment,9.27
5e463638,2023-10-29,Education,20.51
5e463638,2023-10-29,Market,18.4
5e463638,2023-10-29,Restaurants,25.38
5e463638,2023-10-31,Shopping,13.3
5e463638,2023-11-01,Rent,37.9
5e463638,2023-11-01,Rent,23.34
5e463638,2023-11-03,Transport,15.54
5e463638,2023-11-04,Rent,23.24
5e463638,2023-11-04,Restaurants,51.04
5e463638,2023-11-04,Market,25.26
5e463638,2023-11-06,Education,18.22
5e463638,2023-11-06,Entertainment,22.09
5e463638,2023-11-06,Transport,12.36
5e463638,2023-11-06,Restaurants,32.22
5e463638,2023-11-07,Restaurants,21.66
5e463638,2023-11-07,Shopping,18.04
5e463638,2023-11-08,Education,13.83
5e463638,2023-11-08,Restaurants,21.24
5e463638,2023-11-08,Market,32.58
5e463638,2023-11-08,Market,3.67
5e463638,2023-11-09,Education,9.14
5e463638,2023-11-10,Shopping,20.33
5e463638,2023-11-10,Education,11.33
5e463638,2023-11-11,Transport,9.81
5e463638,2023-11-12,Education,18.59
5e463638,2023-11-12,Rent,31.17
5e463638,2023-11-16,Restaurants,60.69
5e463638,2023-11-17,Shopping,19.98
5e463638,2023-11-18,Transport,5.84
5e463638,2023-11-19,Restaurants,28.44
5e463638,2023-11-19,Entertainment,13.4
5e463638,2023-11-20,Shopping,22.03
5e463638,2023-11-22,Market,21.09
5e463638,2023-11-23,Market,9.39
5e463638,2023-11-23,Shopping,18.55
5e463638,2023-11-24,Restaurants,33.51
5e463638,2023-11-25,Transport,12.49
5e463638,2023-11-25,Market,19.96
5e463638,2023-11-25,Market,26.3
5e463638,2023-11-25,Restaurants,17.5
5e463638,2023-11-25,Rent,18.2
5e463638,2023-11-26,Rent,28.06
5e463638,2023-11-27,Restaurants,32.94
5e463638,2023-11-27,Market,25.27
5e463638,2023-11-27,Shopping,16.14
5e463638,2023-11-27,Education,10.65
5e463638,2023-11-28,Restaurants,33.63
5e463638,2023-11-29,Restaurants,56.27
5e463638,2023-12-01,Restaurants,13.48
5e463638,2023-12-02,Rent,17.45
5e463638,2023-12-02,Market,19.55
5e463638,2023-12-02,Restaurants,41.53
5e463638,2023-12-03,Market,30.76
5e463638,2023-12-03,Rent,64.35
5e463638,2023-12-04,Shopping,16.0
5e463638,2023-12-04,Rent,19.48
5e463638,2023-12-04,Transport,11.75
5e463638,2023-12-05,Restaurants,25.85
5e463638,2023-12-06,Education,6.69
5e463638,2023-12-07,Market,49.43
5e463638,2023-12-07,Transport,24.69
5e463638,2023-12-07,Restaurants,21.25
5e463638,2023-12-09,Shopping,27.08
5e463638,2023-12-09,Entertainment,15.05
5e463638,2023-12-09,Market,28.77
5e463638,2023-12-09,Education,25.43
5e463638,2023-12-10,Rent,29.87
5e463638,2023-12-11,Shopping,19.59
5e463638,2023-12-11,Rent,21.24
5e463638,2023-12-11,Education,12.45
5e463638,2023-12-12,Market,11.41
5e463638,2023-12-13,Transport,35.73
5e463638,2023-12-13,Entertainment,24.77
5e463638,2023-12-14,Education,20.17
5e463638,2023-12-16,Rent,33.64
5e463638,2023-12-17,Restaurants,47.61
5e463638,2023-12-17,Market,18.0
5e463638,2023-12-17,Restaurants,30.44
5e463638,2023-12-17,Market,30.11
5e463638,2023-12-17,Entertainment,21.45
5e463638,2023-12-18,Shopping,16.02
5e463638,2023-12-18,Rent,58.71
5e463638,2023-12-18,Rent,40.01
5e463638,2023-12-22,Entertainment,9.48
5e463638,2023-12-22,Rent,20.69
5e463638,2023-12-22,Market,17.96
5e463638,2023-12-22,Market,15.23
5e463638,2023-12-23,Shopping,29.81
5e463638,2023-12-23,Restaurants,42.23
5e463638,2023-12-23,Rent,24.46
5e463638,2023-12-24,Shopping,21.5
5e463638,2023-12-25,Market,24.84
5e463638,2023-12-27,Transport,19.33
5e463638,2023-12-27,Shopping,30.73
5e463638,2023-12-28,Entertainment,9.38
5e463638,2023-12-28,Rent,36.42
5e463638,2023-12-30,Restaurants,40.2
5e463638,2023-12-30,Education,9.87
5e463638,2023-12-31,Transport,12.03
5e463638,2023-12-31,Restaurants,27.25
5e463638,2023-12-31,Entertainment,6.56
5e463638,2023-12-31,Restaurants,29.07
64058835,2023-01-01,Education,21.91
64058835,2023-01-02,Transport,14.33
64058835,2023-01-02,Entertainment,15.55
64058835,2023-01-02,Market,24.89
64058835,2023-01-02,Restaurants,19.11
64058835,2023-01-02,Transport,18.53
64058835,2023-01-02,Rent,46.47
64058835,2023-01-02,Education,21.85
64058835,2023-01-03,Restaurants,38.5
64058835,2023-01-03,Rent,20.36
64058835,2023-01-03,Market,26.8
64058835,2023-01-04,Rent,33.62
64058835,2023-01-05,Restaurants,20.06
64058835,2023-01-06,Market,19.05
64058835,2023-01-06,Rent,32.45
64058835,2023-01-07,Rent,51.95
64058835,2023-01-09,Rent,49.07
64058835,2023-01-10,Restaurants,53.98
64058835,2023-01-10,Shopping,35.91
64058835,2023-01-13,Entertainment,7.34
64058835,2023-01-14,Rent,33.67
64058835,2023-01-14,Rent,39.27
64058835,2023-01-14,Rent,28.54
64058835,2023-01-15,Market,19.39
64058835,2023-01-15,Transport,14.53
64058835,2023-01-15,Shopping,25.04
64058835,2023-01-16,Restaurants,13.1
64058835,2023-01-17,Rent,29.72
64058835,2023-01-17,Rent,31.05
64058835,2023-01-19,Rent,20.78
64058835,2023-01-19,Rent,23.51
64058835,2023-01-20,Restaurants,17.15
64058835,2023-01-20,Market,17.32
64058835,2023-01-21,Rent,37.11
64058835,2023-01-22,Market,31.8
64058835,2023-01-23,Entertainment,20.89
64058835,2023-01-23,Education,14.05
64058835,2023-01-24,Restaurants,12.47
64058835,2023-01-24,Entertainment,9.27
64058835,2023-01-24,Rent,17.96
64058835,2023-01-25,Education,11.53
64058835,2023-01-25,Shopping,11.89
64058835,2023-01-26,Shopping,9.17
64058835,2023-01-26,Restaurants,29.12
64058835,2023-01-27,Market,16.61
64058835,2023-01-27,Rent,39.73
64058835,2023-01-27,Education,19.64
64058835,2023-01-28,Restaurants,11.42
64058835,2023-01-29,Rent,31.78
64058835,2023-01-30,Entertainment,14.42
64058835,2023-01-31,Entertainment,16.55
64058835,2023-01-31,Restaurants,46.0
64058835,2023-02-01,Education,16.23
64058835,2023-02-02,Shopping,24.35
64058835,2023-02-04,Rent,11.62
64058835,2023-02-05,Rent,16.82
64058835,2023-02-06,Restaurants,39.72
64058835,2023-02-06,Shopping,13.82
64058835,2023-02-07,Transport,8.47
64058835,2023-02-08,Entertainment,8.33
64058835,2023-02-08,Transport,9.95
64058835,2023-02-08,Restaurants,32.34
64058835,2023-02-09,Restaurants,14.97
64058835,2023-02-09,Entertainment,4.11
64058835,2023-02-11,Market,23.4
64058835,2023-02-11,Restaurants,27.02
64058835,2023-02-13,Restaurants,60.94
64058835,2023-02-14,Shopping,28.81
64058835,2023-02-14,Restaurants,29.88
64058835,2023-02-16,Shopping,27.95
64058835,2023-02-16,Education,26.95
64058835,2023-02-17,Rent,34.49
64058835,2023-02-17,Rent,36.17
64058835,2023-02-18,Entertainment,17.78
64058835,2023-02-18,Restaurants,67.13
64058835,2023-02-19,Transport,12.68
64058835,2023-02-19,Shopping,23.03
64058835,2023-02-20,Shopping,21.94
64058835,2023-02-20,Restaurants,34.76
64058835,2023-02-21,Rent,54.02
64058835,2023-02-21,Rent,44.53
64058835,2023-02-22,Shopping,22.45
64058835,2023-02-22,Rent,21.69
64058835,2023-02-22,Market,25.31
64058835,2023-02-22,Restaurants,21.24
64058835,2023-02-22,Restaurants,25.93
64058835,2023-02-23,Shopping,8.2
64058835,2023-02-24,Restaurants,33.62
64058835,2023-02-24,Market,36.59
64058835,2023-02-26,Market,21.05
64058835,2023-02-27,Market,24.75
64058835,2023-02-27,Restaurants,19.33
64058835,2023-03-01,Market,19.74
64058835,2023-03-01,Entertainment,15.06
64058835,2023-03-02,Transport,17.08
64058835,2023-03-04,Shopping,9.0
64058835,2023-03-05,Shopping,27.48
64058835,2023-03-05,Entertainment,17.22
64058835,2023-03-05,Education,22.71
64058835,2023-03-05,Rent,45.05
64058835,2023-03-06,Restaurants,34.66
64058835,2023-03-06,Transport,21.54
64058835,2023-03-06,Market,20.38
64058835,2023-03-07,Shopping,17.22
64058835,2023-03-07,Education,22.09
64058835,2023-03-07,Entertainment,14.53
64058835,2023-03-08,Restaurants,23.48
64058835,2023-03-09,Entertainment,12.09
64058835,2023-03-09,Rent,21.19
64058835,2023-03-10,Transport,30.65
64058835,2023-03-12,Shopping,50.48
64058835,2023-03-12,Shopping,36.45
64058835,2023-03-13,Entertainment,19.89
64058835,2023-03-14,Entertainment,15.12
64058835,2023-03-15,Rent,45.12
64058835,2023-03-15,Shopping,25.37
64058835,2023-03-17,Education,32.05
64058835,2023-03-17,Market,45.92
64058835,2023-03-17,Rent,59.92
64058835,2023-03-18,Market,17.84
64058835,2023-03-22,Education,30.87
64058835,2023-03-22,Restaurants,56.23
64058835,2023-03-23,Restaurants,70.03
64058835,2023-03-25,Rent,55.85
64058835,2023-03-25,Restaurants,47.19
64058835,2023-03-26,Market,19.04
64058835,2023-03-26,Shopping,27.59
64058835,2023-03-28,Restaurants,32.8
64058835,2023-03-28,Restaurants,14.57
64058835,2023-03-29,Rent,8.84
64058835,2023-03-29,Rent,19.61
64058835,2023-03-30,Rent,34.62
64058835,2023-03-30,Market,24.6
64058835,2023-03-30,Market,18.44
64058835,2023-03-31,Restaurants,31.67
64058835,2023-03-31,Transport,11.07
64058835,2023-04-01,Rent,39.54
64058835,2023-04-02,Shopping,21.64
64058835,2023-04-02,Restaurants,7.78
64058835,2023-04-02,Market,20.52
64058835,2023-04-02,Rent,14.19
64058835,2023-04-03,Market,21.3
64058835,2023-04-03,Shopping,21.45
64058835,2023-04-05,Restaurants,29.4
64058835,2023-04-05,Restaurants,14.74
64058835,2023-04-05,Market,19.83
64058835,2023-04-05,Restaurants,33.38
64058835,2023-04-06,Education,16.02
64058835,2023-04-07,Rent,28.36
64058835,2023-04-08,Rent,31.8
64058835,2023-04-08,Rent,35.62
64058835,2023-04-08,Rent,47.7
64058835,2023-04-09,Transport,10.78
64058835,2023-04-09,Entertainment,7.54
64058835,2023-04-09,Restaurants,37.9
64058835,2023-04-10,Shopping,25.57
64058835,2023-04-10,Transport,16.38
64058835,2023-04-11,Shopping,17.7
64058835,2023-04-11,Rent,25.71
64058835,2023-04-11,Rent,25.45
64058835,2023-04-12,Rent,54.58
64058835,2023-04-12,Shopping,36.31
64058835,2023-04-12,Restaurants,31.0
64058835,2023-04-14,Entertainment,11.97
64058835,2023-04-14,Rent,30.44
64058835,2023-04-17,Entertainment,21.65
64058835,2023-04-18,Education,24.79
64058835,2023-04-20,Restaurants,22.89
64058835,2023-04-23,Restaurants,35.32
64058835,2023-04-24,Entertainment,11.9
64058835,2023-04-24,Rent,15.47
64058835,2023-04-24,Rent,18.96
64058835,2023-04-24,Market,12.54
64058835,2023-04-25,Rent,31.92
64058835,2023-04-26,Rent,35.82
64058835,2023-04-27,Shopping,13.02
64058835,2023-04-28,Shopping,5.55
64058835,2023-04-29,Restaurants,28.15
64058835,2023-04-29,Restaurants,15.99
64058835,2023-04-29,Rent,16.49
64058835,2023-04-29,Education,13.11
64058835,2023-04-30,Rent,22.2
64058835,2023-04-30,Rent,28.64
64058835,2023-04-30,Entertainment,26.48
64058835,2023-05-03,Market,13.03
64058835,2023-05-03,Rent,20.1
64058835,2023-05-05,Entertainment,23.12
64058835,2023-05-06,Transport,21.22
64058835,2023-05-07,Market,12.03
64058835,2023-05-07,Transport,20.32
64058835,2023-05-07,Rent,57.34
64058835,2023-05-08,Shopping,44.74
64058835,2023-05-08,Rent,36.71
64058835,2023-05-08,Shopping,34.59
64058835,2023-05-09,Market,33.71
64058835,2023-05-10,Shopping,29.0
64058835,2023-05-11,Restaurants,15.77
64058835,2023-05-11,Shopping,14.01
64058835,2023-05-12,Transport,28.15
64058835,2023-05-13,Transport,18.75
64058835,2023-05-13,Restaurants,39.7
64058835,2023-05-13,Entertainment,14.27
64058835,2023-05-13,Education,20.51
64058835,2023-05-14,Restaurants,31.46
64058835,2023-05-15,Education,6.56
64058835,2023-05-15,Market,23.07
64058835,2023-05-18,Market,29.0
64058835,2023-05-18,Restaurants,47.73
64058835,2023-05-20,Entertainment,14.47
64058835,2023-05-20,Transport,13.89
64058835,2023-05-21,Market,16.81
64058835,2023-05-21,Restaurants,14.35
64058835,2023-05-23,Market,42.05
64058835,2023-05-23,Restaurants,57.64
64058835,2023-05-24,Rent,38.93
64058835,2023-05-25,Entertainment,17.15
64058835,2023-05-25,Transport,16.34
64058835,2023-05-26,Shopping,22.5
64058835,2023-05-26,Restaurants,25.81
64058835,2023-05-26,Restaurants,26.63
64058835,2023-05-26,Education,9.83
64058835,2023-05-26,Market,11.38
64058835,2023-05-27,Shopping,28.76
64058835,2023-05-27,Restaurants,26.0
64058835,2023-05-28,Restaurants,39.06
64058835,2023-05-28,Rent,40.92
64058835,2023-05-28,Restaurants,26.41
64058835,2023-05-29,Shopping,24.47
64058835,2023-05-29,Restaurants,40.38
64058835,2023-05-30,Market,22.8
64058835,2023-05-31,Market,27.32
64058835,2023-05-31,Rent,27.88
64058835,2023-05-31,Restaurants,22.49
64058835,2023-05-31,Restaurants,28.76
64058835,2023-06-01,Rent,14.23
64058835,2023-06-02,Transport,14.79
64058835,2023-06-02,Education,18.72
64058835,2023-06-03,Restaurants,46.25
64058835,2023-06-05,Restaurants,40.28
64058835,2023-06-06,Rent,48.59
64058835,2023-06-06,Rent,65.29
64058835,2023-06-06,Shopping,25.89
64058835,2023-06-07,Market,20.99
64058835,2023-06-08,Rent,53.35
64058835,2023-06-08,Market,35.86
64058835,2023-06-08,Rent,47.59
64058835,2023-06-09,Rent,29.63
64058835,2023-06-10,Shopping,27.34
64058835,2023-06-10,Restaurants,61.16
64058835,2023-06-10,Rent,42.37
64058835,2023-06-12,Rent,25.86
64058835,2023-06-13,Entertainment,17.05
64058835,2023-06-13,Rent,59.43
64058835,2023-06-13,Entertainment,20.4
64058835,2023-06-14,Rent,4.38
64058835,2023-06-14,Entertainment,8.08
64058835,2023-06-15,Entertainment,12.77
64058835,2023-06-15,Shopping,15.37
64058835,2023-06-17,Education,25.63
64058835,2023-06-18,Entertainment,5.68
64058835,2023-06-20,Restaurants,25.73
64058835,2023-06-20,Education,12.45
64058835,2023-06-20,Restaurants,22.08
64058835,2023-06-21,Education,8.68
64058835,2023-06-21,Market,12.51
64058835,2023-06-23,Entertainment,18.73
64058835,2023-06-23,Rent,48.0
64058835,2023-06-24,Shopping,19.53
64058835,2023-06-25,Market,41.54
64058835,2023-06-26,Market,27.29
64058835,2023-06-26,Restaurants,46.49
64058835,2023-06-26,Education,28.35
64058835,2023-06-27,Market,18.98
64058835,2023-06-28,Market,30.58
64058835,2023-06-29,Rent,48.04
64058835,2023-06-30,Restaurants,36.6
64058835,2023-07-01,Transport,6.64
64058835,2023-07-02,Restaurants,30.02
64058835,2023-07-02,Restaurants,23.13
64058835,2023-07-04,Transport,26.54
64058835,2023-07-04,Rent,23.05
64058835,2023-07-06,Entertainment,11.03
64058835,2023-07-06,Shopping,25.44
64058835,2023-07-06,Restaurants,17.87
64058835,2023-07-07,Market,53.84
64058835,2023-07-08,Shopping,55.95
64058835,2023-07-08,Entertainment,24.92
64058835,2023-07-09,Entertainment,11.63
64058835,2023-07-09,Rent,23.13
64058835,2023-07-10,Rent,55.33
64058835,2023-07-11,Entertainment,15.3
64058835,2023-07-11,Entertainment,19.26
64058835,2023-07-12,Shopping,29.32
64058835,2023-07-12,Shopping,28.21
64058835,2023-07-13,Rent,58.24
64058835,2023-07-14,Entertainment,14.84
64058835,2023-07-15,Market,12.12
64058835,2023-07-16,Transport,5.92
64058835,2023-07-18,Rent,22.21
64058835,2023-07-18,Transport,7.18
64058835,2023-07-18,Restaurants,29.45
64058835,2023-07-19,Entertainment,27.38
64058835,2023-07-20,Shopping,25.48
64058835,2023-07-22,Restaurants,34.97
64058835,2023-07-22,Market,37.79
64058835,2023-07-23,Entertainment,19.22
64058835,2023-07-27,Entertainment,4.72
64058835,2023-07-28,Transport,16.15
64058835,2023-07-29,Shopping,52.98
64058835,2023-07-30,Education,16.54
64058835,2023-07-30,Education,19.79
64058835,2023-07-30,Restaurants,30.31
64058835,2023-07-30,Market,29.06
64058835,2023-07-31,Restaurants,37.57
64058835,2023-07-31,Restaurants,23.86
64058835,2023-07-31,Rent,50.32
64058835,2023-07-31,Restaurants,34.82
64058835,2023-07-31,Entertainment,14.78
64058835,2023-07-31,Transport,19.0
64058835,2023-08-01,Shopping,34.88
64058835,2023-08-01,Restaurants,50.31
64058835,2023-08-03,Restaurants,14.49
64058835,2023-08-04,Entertainment,35.95
64058835,2023-08-05,Rent,9.13
64058835,2023-08-05,Entertainment,3.86
64058835,2023-08-07,Shopping,47.16
64058835,2023-08-07,Market,27.94
64058835,2023-08-08,Restaurants,34.23
64058835,2023-08-08,Shopping,27.09
64058835,2023-08-09,Market,35.98
64058835,2023-08-09,Rent,63.64
64058835,2023-08-10,Entertainment,12.86
64058835,2023-08-11,Market,20.42
64058835,2023-08-11,Entertainment,16.01
64058835,2023-08-14,Rent,39.49
64058835,2023-08-14,Rent,41.32
64058835,2023-08-15,Rent,38.51
64058835,2023-08-17,Restaurants,30.42
64058835,2023-08-18,Entertainment,16.26
64058835,2023-08-18,Shopping,29.72
64058835,2023-08-22,Rent,50.4
64058835,2023-08-22,Rent,30.46
64058835,2023-08-22,Shopping,11.7
64058835,2023-08-22,Restaurants,28.3
64058835,2023-08-24,Rent,40.75
64058835,2023-08-24,Rent,65.04
64058835,2023-08-24,Restaurants,58.45
64058835,2023-08-24,Shopping,47.82
64058835,2023-08-25,Transport,26.25
64058835,2023-08-27,Transport,25.94
64058835,2023-08-27,Restaurants,46.38
64058835,2023-08-27,Transport,14.26
64058835,2023-08-28,Rent,40.11
64058835,2023-08-28,Market,34.33
64058835,2023-08-29,Transport,14.05
64058835,2023-08-29,Restaurants,29.87
64058835,2023-08-30,Restaurants,34.18
64058835,2023-08-31,Restaurants,46.17
64058835,2023-09-01,Shopping,23.56
64058835,2023-09-02,Shopping,27.63
64058835,2023-09-03,Restaurants,42.05
64058835,2023-09-04,Restaurants,17.97
64058835,2023-09-04,Shopping,18.61
64058835,2023-09-05,Entertainment,27.8
64058835,2023-09-05,Rent,50.64
64058835,2023-09-05,Entertainment,15.3
64058835,2023-09-06,Shopping,7.82
64058835,2023-09-07,Rent,19.74
64058835,2023-09-07,Market,25.49
64058835,2023-09-07,Rent,12.6
64058835,2023-09-07,Shopping,16.31
64058835,2023-09-08,Restaurants,70.72
64058835,2023-09-08,Entertainment,16.9
64058835,2023-09-08,Shopping,25.81
64058835,2023-09-08,Shopping,26.4
64058835,2023-09-09,Restaurants,25.66
64058835,2023-09-09,Shopping,16.65
64058835,2023-09-09,Restaurants,39.62
64058835,2023-09-11,Rent,29.41
64058835,2023-09-11,Transport,19.43
64058835,2023-09-11,Education,20.52
64058835,2023-09-12,Education,17.3
64058835,2023-09-12,Market,13.89
64058835,2023-09-13,Shopping,11.38
64058835,2023-09-14,Shopping,15.56
64058835,2023-09-14,Restaurants,35.51
64058835,2023-09-14,Market,24.59
64058835,2023-09-15,Transport,12.79
64058835,2023-09-17,Education,13.99
64058835,2023-09-18,Shopping,33.48
64058835,2023-09-18,Education,39.69
64058835,2023-09-18,Restaurants,27.0
64058835,2023-09-19,Education,16.59
64058835,2023-09-19,Entertainment,19.72
64058835,2023-09-20,Market,49.13
64058835,2023-09-20,Shopping,46.43
64058835,2023-09-21,Restaurants,28.65
64058835,2023-09-21,Shopping,38.96
64058835,2023-09-21,Market,28.28
64058835,2023-09-21,Market,39.43
64058835,2023-09-21,Market,29.63
64058835,2023-09-22,Shopping,24.06
64058835,2023-09-23,Market,33.89
64058835,2023-09-23,Education,42.25
64058835,2023-09-24,Rent,57.74
64058835,2023-09-24,Rent,52.53
64058835,2023-09-24,Shopping,33.66
64058835,2023-09-24,Entertainment,29.92
64058835,2023-09-24,Market,33.92
64058835,2023-09-26,Shopping,23.48
64058835,2023-09-26,Transport,8.62
64058835,2023-09-26,Education,15.49
64058835,2023-09-29,Restaurants,36.23
64058835,2023-09-29,Education,11.59
64058835,2023-10-02,Entertainment,25.38
64058835,2023-10-02,Shopping,38.24
64058835,2023-10-02,Market,26.46
64058835,2023-10-04,Education,10.56
64058835,2023-10-06,Market,22.84
64058835,2023-10-07,Entertainment,13.43
64058835,2023-10-07,Shopping,31.3
64058835,2023-10-09,Rent,30.9
64058835,2023-10-10,Restaurants,24.71
64058835,2023-10-10,Rent,55.04
64058835,2023-10-13,Education,14.45
64058835,2023-10-13,Education,10.0
64058835,2023-10-14,Restaurants,44.84
64058835,2023-10-14,Shopping,17.29
64058835,2023-10-15,Shopping,42.06
64058835,2023-10-16,Restaurants,16.92
64058835,2023-10-17,Rent,37.34
64058835,2023-10-17,Restaurants,35.79
64058835,2023-10-18,Market,6.34
64058835,2023-10-18,Restaurants,7.07
64058835,2023-10-19,Education,31.87
64058835,2023-10-20,Rent,35.79
64058835,2023-10-21,Shopping,32.81
64058835,2023-10-22,Market,12.2
64058835,2023-10-24,Education,22.11
64058835,2023-10-24,Rent,54.35
64058835,2023-10-25,Entertainment,21.88
64058835,2023-10-27,Entertainment,9.17
64058835,2023-10-28,Transport,21.93
64058835,2023-10-28,Shopping,22.84
64058835,2023-10-28,Rent,15.17
64058835,2023-10-28,Rent,42.09
64058835,2023-10-29,Market,26.78
64058835,2023-10-29,Transport,17.9
64058835,2023-10-29,Entertainment,16.25
64058835,2023-10-29,Rent,46.75
64058835,2023-10-30,Market,24.51
64058835,2023-10-31,Rent,35.66
64058835,2023-10-31,Rent,33.96
64058835,2023-11-01,Transport,16.28
64058835,2023-11-01,Transport,13.42
64058835,2023-11-01,Transport,11.53
64058835,2023-11-01,Transport,14.96
64058835,2023-11-01,Rent,15.72
64058835,2023-11-02,Education,8.37
64058835,2023-11-03,Restaurants,32.86
64058835,2023-11-04,Shopping,29.11
64058835,2023-11-04,Rent,41.2
64058835,2023-11-04,Rent,19.52
64058835,2023-11-05,Market,55.6
64058835,2023-11-05,Transport,42.48
64058835,2023-11-05,Rent,24.62
64058835,2023-11-08,Transport,9.89
64058835,2023-11-08,Entertainment,17.23
64058835,2023-11-09,Education,7.07
64058835,2023-11-10,Market,29.53
64058835,2023-11-11,Shopping,8.8
64058835,2023-11-11,Education,14.07
64058835,2023-11-13,Rent,40.02
64058835,2023-11-13,Shopping,30.8
64058835,2023-11-14,Restaurants,28.58
64058835,2023-11-14,Entertainment,15.1
64058835,2023-11-15,Shopping,28.33
64058835,2023-11-16,Shopping,21.65
64058835,2023-11-16,Rent,20.83
64058835,2023-11-17,Shopping,17.37
64058835,2023-11-18,Restaurants,25.0
64058835,2023-11-18,Transport,29.47
64058835,2023-11-20,Restaurants,21.47
64058835,2023-11-20,Rent,30.74
64058835,2023-11-21,Restaurants,42.28
64058835,2023-11-21,Restaurants,25.2
64058835,2023-11-22,Restaurants,24.71
64058835,2023-11-22,Shopping,23.7
64058835,2023-11-22,Restaurants,22.0
64058835,2023-11-24,Market,30.22
64058835,2023-11-25,Rent,7.36
64058835,2023-11-25,Shopping,9.81
64058835,2023-11-27,Shopping,11.49
64058835,2023-11-27,Shopping,15.46
64058835,2023-11-28,Rent,36.9
64058835,2023-11-28,Entertainment,31.1
64058835,2023-11-28,Entertainment,19.05
64058835,2023-11-28,Shopping,45.82
64058835,2023-11-29,Rent,34.65
64058835,2023-11-29,Entertainment,13.2
64058835,2023-11-30,Rent,40.36
64058835,2023-11-30,Market,45.59
64058835,2023-11-30,Restaurants,44.74
64058835,2023-11-30,Restaurants,35.16
64058835,2023-12-01,Rent,11.99
64058835,2023-12-03,Restaurants,59.37
64058835,2023-12-04,Transport,13.02
64058835,2023-12-04,Market,20.45
64058835,2023-12-04,Market,23.47
64058835,2023-12-05,Shopping,3.62
64058835,2023-12-05,Market,16.21
64058835,2023-12-05,Rent,16.16
64058835,2023-12-06,Shopping,19.17
64058835,2023-12-08,Rent,8.9
64058835,2023-12-08,Market,18.2
64058835,2023-12-10,Restaurants,22.98
64058835,2023-12-11,Restaurants,34.41
64058835,2023-12-11,Market,18.82
64058835,2023-12-11,Education,16.59
64058835,2023-12-12,Restaurants,21.8
64058835,2023-12-12,Transport,17.92
64058835,2023-12-13,Shopping,29.99
64058835,2023-12-13,Shopping,40.26
64058835,2023-12-14,Rent,28.13
64058835,2023-12-14,Entertainment,14.89
64058835,2023-12-15,Restaurants,53.22
64058835,2023-12-16,Education,20.83
64058835,2023-12-16,Rent,23.71
64058835,2023-12-18,Shopping,54.91
64058835,2023-12-19,Restaurants,24.25
64058835,2023-12-20,Shopping,15.1
64058835,2023-12-22,Rent,21.12
64058835,2023-12-24,Rent,40.36
64058835,2023-12-24,Shopping,14.81
64058835,2023-12-25,Transport,11.36
64058835,2023-12-27,Market,14.7
64058835,2023-12-28,Market,15.04
64058835,2023-12-28,Shopping,21.39
64058835,2023-12-29,Market,28.96
64058835,2023-12-29,Market,22.97
